Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","804","Ukraine","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","13113.807","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","804","Ukraine","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","30247.163","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","3422.2","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","164.541","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3292.209","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","3427.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","161.889","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3307.662","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","3428.409","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","159.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","3322.873","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","3429.086","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","156.716","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3337.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","3426.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","154.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","858","Uruguay","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","3351.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","290.239","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","206.733","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","69.511","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","297.298","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","210.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","71.301","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","304.404","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","214.878","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","73.139","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","311.685","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","218.909","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","75.025","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","319.137","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","222.91","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","548","Vanuatu","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","76.962","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","30563.433","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","3778.814","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","28198.251","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","29825.653","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3818.502","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","28562.719","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2019","2019","1000 personnes","28971.683","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2019","2019","1000 personnes","3854.999","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2019","2019","1000 personnes","28924.869","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","28490.453","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3888.173","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","29284.219","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","28199.867","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","862","Venezuela (République bolivarienne du)","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","3917.932","X","Ciffre de sources internationales",""
